ewc_loss,kl_loss,win_rate_nobomb,win_rate_simple
[[0.0001256]],0.028958965,,
,,0.84,0.78
[[1.9318271e-05]],0.029227931,,
[[3.9324408e-05]],0.02303902,,
[[0.00013094]],0.026197452,,
[[1.7446138e-05]],0.02600249,,
[[0.00036503]],0.024813585,,
[[1.6280896e-05]],0.02475184,,
[[0.00030307]],0.028224848,,
[[2.4541552e-05]],0.02917906,,
[[1.3268742e-05]],0.0267103,,
[[0.00010177]],0.027909838,,
[[8.254253e-05]],0.02363373,,
[[0.00027392]],0.029968929,,
[[0.00065173]],0.023866808,,
[[0.00024495]],0.027148359,,
[[0.00017369]],0.024060598,,
[[2.1878277e-05]],0.03383782,,
,,0.88,0.88
[[0.00014097]],0.032771986,,
[[0.00182344]],0.022415373,,
[[2.295774e-05]],0.025890931,,
[[0.00013993]],0.026386064,,
[[0.00012442]],0.029421527,,
[[0.00040818]],0.033550613,,
[[0.00015509]],0.024509793,,
[[0.00167464]],0.027166374,,
[[2.5808282e-05]],0.029393971,,
[[0.00021667]],0.02703393,,
[[0.0001334]],0.027351951,,
[[3.3983724e-05]],0.03413906,,
[[0.00024859]],0.0313847,,
[[8.743867e-05]],0.035039183,,
[[5.0585255e-05]],0.030867193,,
[[0.00042496]],0.027619118,,
,,0.92,0.8
[[4.8439008e-05]],0.026805894,,
[[0.00011916]],0.02606539,,
[[0.00024581]],0.03455536,,
[[0.00087561]],0.022310207,,
[[3.832443e-05]],0.027173614,,
[[0.00011541]],0.03036297,,
[[0.00017696]],0.028313141,,
[[5.43081e-05]],0.027650274,,
[[0.00048918]],0.026575584,,
[[1.7999677e-05]],0.027304621,,
[[9.697705e-05]],0.027266061,,
[[6.764066e-05]],0.028490346,,
[[0.00142549]],0.023652477,,
[[0.0003388]],0.032446846,,
[[4.2329328e-05]],0.03204988,,
[[1.6627102e-05]],0.02517078,,
,,0.84,0.8
[[0.00014647]],0.025809586,,
[[2.4513276e-05]],0.030470777,,
[[0.00023585]],0.029595446,,
[[3.341149e-05]],0.028927574,,
[[0.00025317]],0.021486163,,
[[2.2816603e-05]],0.026894363,,
[[5.0784183e-05]],0.026260393,,
[[0.00024729]],0.02488225,,
[[2.0835723e-05]],0.03216018,,
[[0.00222851]],0.027526708,,
[[2.3013898e-05]],0.024314279,,
[[0.00090415]],0.022601359,,
[[3.640417e-05]],0.024018755,,
[[0.00062642]],0.025287475,,
[[6.613222e-05]],0.0314818,,
[[1.7081144e-05]],0.030342594,,
,,0.88,0.76
[[4.8361253e-05]],0.02894011,,
[[2.970055e-05]],0.026794324,,
[[0.00023914]],0.02735735,,
[[0.00022855]],0.029192893,,
[[2.3702756e-05]],0.032248195,,
[[0.00075858]],0.029121237,,
[[4.8362213e-05]],0.03384801,,
[[1.3580242e-05]],0.027903514,,
[[0.00022774]],0.024747789,,
[[0.00092107]],0.0296071,,
[[6.3592e-05]],0.02814856,,
[[3.0027364e-05]],0.029359037,,
[[0.00064223]],0.024437668,,
[[2.386752e-05]],0.028571207,,
[[0.00073094]],0.029739425,,
[[0.00016981]],0.037816394,,
,,0.9,0.66
[[0.00013832]],0.023188602,,
[[0.00035647]],0.027554335,,
[[0.00013339]],0.026230546,,
[[1.29051095e-05]],0.024582345,,
[[0.00046201]],0.023562945,,
[[0.00112623]],0.022549545,,
[[0.00050111]],0.03229627,,
[[0.00146552]],0.025082434,,
[[1.2302762e-05]],0.023091957,,
[[1.9067535e-05]],0.02942861,,
[[0.00168387]],0.025090411,,
[[1.5749472e-05]],0.023669846,,
[[0.00132844]],0.020574367,,
[[1.4401297e-05]],0.03357877,,
[[4.73873e-05]],0.027107792,,
[[0.00010959]],0.025377844,,
,,0.8,0.78
[[7.09679e-05]],0.028565194,,
[[2.225778e-05]],0.024904583,,
[[2.1781238e-05]],0.03233897,,
[[3.0259935e-05]],0.033211756,,
[[6.23779e-05]],0.026704174,,
[[5.1184335e-05]],0.024934255,,
[[0.00011967]],0.027443288,,
[[5.0204624e-05]],0.031291235,,
[[0.00012393]],0.029633274,,
[[2.324962e-05]],0.027704144,,
[[0.00015562]],0.024478633,,
[[0.00010845]],0.028069835,,
[[0.00010318]],0.026519632,,
[[4.1836644e-05]],0.02360142,,
[[0.00030993]],0.029928686,,
[[3.3708486e-05]],0.026790502,,
,,0.86,0.8
[[0.00018134]],0.024982471,,
[[3.0221596e-05]],0.030466933,,
[[0.00010668]],0.021298794,,
[[0.00030287]],0.027391613,,
[[3.2509677e-05]],0.024819244,,
[[0.00266705]],0.026576053,,
[[0.00011691]],0.021322394,,
[[6.752918e-05]],0.02275909,,
[[0.00029538]],0.027622506,,
[[2.5816269e-05]],0.028085621,,
[[0.00014375]],0.03368689,,
[[1.7253173e-05]],0.03327586,,
[[0.00018711]],0.023386626,,
[[3.661467e-05]],0.028086083,,
[[0.00016201]],0.031793576,,
[[0.00017885]],0.024142306,,
,,0.92,0.72
[[3.4801164e-05]],0.022891885,,
[[0.00021305]],0.023960413,,
[[0.00012531]],0.022340488,,
[[0.00014067]],0.026558664,,
[[0.00081926]],0.031891055,,
[[0.00071419]],0.028117241,,
[[0.00037814]],0.022379858,,
[[0.00034111]],0.029616112,,
[[0.00093399]],0.02458786,,
[[0.00010013]],0.02661906,,
[[5.461543e-05]],0.027699264,,
[[6.460467e-05]],0.028539216,,
[[4.0932653e-05]],0.021928804,,
[[8.158596e-05]],0.027333729,,
[[0.00065288]],0.028758183,,
[[0.00205055]],0.023344886,,
,,0.94,0.82
[[5.337028e-05]],0.023244593,,
[[0.00036692]],0.021794781,,
[[2.2351194e-05]],0.02327224,,
[[8.2020364e-05]],0.024574962,,
[[0.00025184]],0.029309135,,
[[9.8453216e-05]],0.029307658,,
[[0.00043785]],0.021834925,,
[[0.00021796]],0.02667917,,
[[3.2182597e-05]],0.025861464,,
[[0.00104573]],0.025549974,,
[[2.3614897e-05]],0.0320528,,
[[0.00028047]],0.027415568,,
[[5.4048596e-05]],0.025356963,,
[[3.458779e-05]],0.028548371,,
[[0.00075595]],0.023916306,,
[[0.00046406]],0.02610045,,
,,0.92,0.8
[[0.00028152]],0.028425304,,
[[2.641761e-05]],0.027042305,,
[[0.00059609]],0.02460417,,
[[1.358957e-05]],0.027548362,,
[[0.00041018]],0.03193579,,
[[0.0002433]],0.028974198,,
[[9.986302e-05]],0.024410088,,
[[0.00190391]],0.024778748,,
[[0.00014483]],0.028223483,,
[[5.0657847e-05]],0.023849709,,
[[5.7420442e-05]],0.032510832,,
[[9.523441e-05]],0.023194373,,
[[1.5923051e-05]],0.028380776,,
[[0.00012444]],0.027452182,,
[[0.0004053]],0.027850486,,
[[0.00016162]],0.029045336,,
,,0.94,0.82
[[2.1651591e-05]],0.02436872,,
[[0.00011039]],0.025844397,,
[[0.00250031]],0.02822154,,
[[0.00014202]],0.02689899,,
[[1.26559935e-05]],0.026673412,,
[[9.716531e-05]],0.02903119,,
[[5.2768424e-05]],0.02824992,,
[[0.00014856]],0.02676854,,
[[0.00019592]],0.023755856,,
[[5.5914654e-05]],0.027419029,,
[[4.4144086e-05]],0.025623595,,
[[0.0001936]],0.032465335,,
[[0.00179576]],0.025896234,,
[[0.00034764]],0.024767246,,
[[0.00014577]],0.02438065,,
[[2.8268745e-05]],0.02485378,,
,,0.92,0.8
[[0.00027605]],0.021062816,,
[[3.4303022e-05]],0.024131041,,
[[0.00024979]],0.021739645,,
[[3.484173e-05]],0.029246118,,
[[0.00014754]],0.028866187,,
[[0.00114258]],0.019422498,,
[[4.5190918e-05]],0.030878734,,
[[0.00119425]],0.025578074,,
[[0.00011684]],0.021430967,,
[[0.0003574]],0.028115,,
[[3.9079496e-05]],0.020082744,,
[[0.00034397]],0.023027912,,
[[6.1921724e-05]],0.024742251,,
[[0.00080485]],0.030479804,,
[[1.785727e-05]],0.033583276,,
[[0.00015008]],0.025990557,,
,,0.76,0.7
[[0.00103315]],0.023135133,,
[[5.692333e-05]],0.024275864,,
[[0.00010291]],0.022141032,,
[[3.9529463e-05]],0.030547118,,
[[2.4328094e-05]],0.02859493,,
[[0.00015583]],0.024247462,,
[[7.191664e-05]],0.026206655,,
[[0.00030991]],0.027856018,,
[[0.00063188]],0.02685244,,
[[3.8423874e-05]],0.02578096,,
[[0.00026478]],0.026224852,,
[[0.00040318]],0.022938423,,
[[0.00015458]],0.025055373,,
[[0.00016044]],0.027934866,,
[[6.2243125e-05]],0.027542543,,
[[0.00037517]],0.024291398,,
,,0.94,0.76
[[0.00027847]],0.027789515,,
[[1.729356e-05]],0.027557077,,
[[5.62319e-05]],0.027121935,,
[[0.00032856]],0.026444437,,
[[1.5446543e-05]],0.026225084,,
[[0.00072717]],0.030643975,,
[[2.5374253e-05]],0.022126418,,
[[9.078372e-05]],0.02462312,,
[[5.047454e-05]],0.023766765,,
[[0.00020018]],0.02382528,,
[[1.4144112e-05]],0.021261273,,
[[0.00013766]],0.028375754,,
[[0.00040778]],0.025870869,,
[[4.5557626e-05]],0.02464325,,
[[0.00025219]],0.02522975,,
[[0.00015999]],0.031507008,,
,,0.94,0.8
[[7.767481e-05]],0.027889684,,
[[0.0001017]],0.019042311,,
[[6.958403e-05]],0.030342827,,
[[0.00020541]],0.023165734,,
[[4.025148e-05]],0.028014617,,
[[0.00147138]],0.026081016,,
[[4.6538913e-05]],0.029760394,,
[[8.281894e-05]],0.024757778,,
[[6.185604e-05]],0.02650455,,
[[6.915457e-05]],0.027379198,,
[[0.000222]],0.026495125,,
[[0.0002324]],0.018970808,,
[[2.686167e-05]],0.030696921,,
[[8.259987e-05]],0.025142528,,
[[6.548412e-05]],0.023371723,,
[[0.00165225]],0.026648527,,
,,0.88,0.9
[[0.0001632]],0.023734536,,
[[0.00093687]],0.026879983,,
[[0.00016108]],0.028215598,,
[[8.057024e-05]],0.029918728,,
[[0.00017197]],0.03441864,,
[[8.4056875e-05]],0.020614073,,
[[0.00083253]],0.022801494,,
[[2.0647954e-05]],0.023547959,,
[[0.00112983]],0.030548252,,
[[1.525961e-05]],0.029078975,,
[[0.00040767]],0.027228508,,
[[1.2270331e-05]],0.02827187,,
[[1.9761377e-05]],0.025203861,,
[[0.00057733]],0.030212302,,
[[1.7415035e-05]],0.031965047,,
[[0.00085411]],0.03061202,,
,,0.96,0.7
[[0.00013953]],0.02493092,,
[[0.00054709]],0.023902535,,
[[4.8668324e-05]],0.02534971,,
[[2.8928838e-05]],0.025381941,,
[[0.0014483]],0.026623923,,
[[4.6006215e-05]],0.027500357,,
[[3.3957545e-05]],0.02446853,,
[[0.0002278]],0.032754563,,
[[4.5734247e-05]],0.023744158,,
[[0.00020369]],0.02572339,,
[[6.487584e-05]],0.027601566,,
[[3.9997525e-05]],0.02526756,,
[[0.00028938]],0.023253268,,
[[3.6571677e-05]],0.029702254,,
[[8.47621e-05]],0.026262647,,
[[0.00152036]],0.026541509,,
,,0.92,0.88
[[3.8063325e-05]],0.026130209,,
[[2.2586933e-05]],0.028990632,,
[[0.00071818]],0.023087626,,
[[0.00048363]],0.028251054,,
[[0.00048079]],0.02166171,,
[[2.9604918e-05]],0.022855872,,
[[0.00025028]],0.021181507,,
[[2.321809e-05]],0.0314881,,
[[0.00102994]],0.027912522,,
[[0.00023628]],0.029570308,,
[[9.053222e-05]],0.019659925,,
[[0.00023827]],0.022663627,,
[[0.00119414]],0.030666701,,
[[0.00010306]],0.024329409,,
[[0.00150874]],0.028473021,,
[[2.8532313e-05]],0.027481854,,
,,0.94,0.7
[[0.00012778]],0.024427297,,
[[0.00072761]],0.02775713,,
[[0.00023326]],0.0258988,,
[[1.8594745e-05]],0.028082745,,
[[2.243754e-05]],0.022182718,,
[[7.264597e-05]],0.022100942,,
[[3.8649614e-05]],0.024196733,,
[[0.00011782]],0.024633253,,
[[0.0008749]],0.023766559,,
[[0.00052352]],0.028700735,,
[[0.00054096]],0.026338356,,
[[1.5386428e-05]],0.022520278,,
[[0.00011862]],0.020740312,,
[[0.00186899]],0.021488344,,
[[2.6140062e-05]],0.029641876,,
[[0.00066028]],0.033807326,,
,,0.9,0.76
[[0.00105503]],0.021884073,,
[[1.3325277e-05]],0.024072818,,
[[0.0004203]],0.026057798,,
[[6.449196e-05]],0.022233706,,
[[0.00011935]],0.027411489,,
[[8.025666e-05]],0.022894926,,
[[0.0001592]],0.029492404,,
[[4.9421094e-05]],0.022843128,,
[[0.00010242]],0.025806714,,
[[0.00019801]],0.02971644,,
[[0.00038211]],0.022705732,,
[[0.0006315]],0.025057416,,
[[2.1072516e-05]],0.02154272,,
[[0.00014208]],0.030906327,,
[[0.000509]],0.026873128,,
[[5.6063982e-05]],0.024913743,,
,,0.82,0.84
[[0.00032052]],0.030482648,,
[[0.00018856]],0.021780074,,
[[0.0001505]],0.027135178,,
[[0.00023955]],0.02951537,,
[[4.2327756e-05]],0.023274565,,
[[3.88535e-05]],0.026179189,,
[[0.00043419]],0.027472412,,
[[3.7337402e-05]],0.026998973,,
[[0.00121676]],0.02779178,,
[[0.00025847]],0.026078103,,
[[0.00025682]],0.027339285,,
[[0.00051182]],0.022679403,,
[[0.00110935]],0.028125659,,
[[0.00066303]],0.022977062,,
[[5.4928878e-05]],0.026839416,,
[[0.00022109]],0.024360871,,
,,0.8,0.78
[[0.00028983]],0.021768743,,
[[3.476803e-05]],0.027166162,,
[[0.00080451]],0.03020721,,
[[0.00028574]],0.026698,,
[[0.00014999]],0.022189703,,
[[0.00020031]],0.024254976,,
[[1.542785e-05]],0.02377724,,
[[0.00057042]],0.026475975,,
[[8.173542e-05]],0.02753338,,
[[3.749679e-05]],0.02148011,,
[[0.00162844]],0.02288768,,
[[4.3222946e-05]],0.027360845,,
[[0.00040374]],0.024417859,,
[[1.605114e-05]],0.023480179,,
[[0.00017114]],0.024765482,,
[[8.7387154e-05]],0.025045583,,
,,0.92,0.76
[[0.0027104]],0.029039389,,
[[7.505222e-05]],0.032661654,,
[[0.00011989]],0.030884124,,
[[4.0595667e-05]],0.024640208,,
[[4.378504e-05]],0.030192638,,
[[4.1980584e-05]],0.022985484,,
[[0.00021726]],0.026698845,,
[[5.288467e-05]],0.022954097,,
[[0.00011549]],0.021648755,,
[[0.00056599]],0.02527558,,
[[6.680807e-05]],0.023035042,,
[[0.00023297]],0.027091173,,
[[0.00068778]],0.028968494,,
[[4.5405362e-05]],0.022360396,,
[[0.00024769]],0.024097202,,
[[6.326206e-05]],0.026814869,,
,,0.86,0.72
[[0.00360897]],0.023306897,,
[[6.6003624e-05]],0.027824154,,
[[1.8508845e-05]],0.02350047,,
[[0.0002221]],0.022079943,,
[[1.968463e-05]],0.024353705,,
[[2.4526518e-05]],0.02014712,,
[[2.8770542e-05]],0.024286693,,
[[0.00068524]],0.023155851,,
[[6.6207765e-05]],0.024316687,,
[[0.00146344]],0.027764756,,
[[2.5911982e-05]],0.019897778,,
[[0.0007789]],0.028672071,,
[[1.6631115e-05]],0.024969628,,
[[0.00049791]],0.023082878,,
[[0.00012611]],0.02745003,,
[[4.249559e-05]],0.029930139,,
,,0.86,0.76
